time,latitude,longitude,msl,u10,v10,ws,t2m,skt,istl1,istl2,istl3,istl4,sst,d2m,tcwv,tclw,tciw,ssrd,strd,e,tp,sf,fal,ci,6.9GHzH,6.9GHzV,7.3GHzH,7.3GHzV,10.7GHzH,10.7GHzV,18.7GHzH,18.7GHzV,23.8GHzH,23.8GHzV,36.5GHzH,36.5GHzV,89.0GHzH,89.0GHzV,Earth Incidence,Earth Azimuth,scanpos
2014-10-05T15:00:00Z,63.5,-35,1003,4.62,-10.69,11.64,279.26,280.59,271.46,271.46,271.46,271.46,280.59,272.57,7.0622,0.00131,0.003004,215.92,648.27,-2.74,1.857,0,0.06,0,88.96,167.49,89.95,168.1,96.86,175.69,116.97,192.39,143.78,206.23,152.13,213.9,200.83,243.21,55.25,169.21,111
2014-10-06T03:00:00Z,63.5,-35,1008.4,-2.27,-11.69,11.91,279.74,280.59,271.46,271.46,271.46,271.46,280.59,275.64,10.2387,0.00271,0.001631,261.9,695.05,-2.813,0.464,0,0.06,0,84.54,162.82,85.64,163.4,91.35,170.6,112.65,187.93,141.4,203.32,148.01,210.29,202.46,243.66,54.98,45.85,62
2014-10-06T06:00:00Z,63.5,-35,1009.2,-0.51,-11.17,11.19,279.96,280.59,271.46,271.46,271.46,271.46,280.59,275.18,10.6895,0.00551,0.003519,0,276.47,-0.803,0,0,0.06,0,85.88,163.15,87.01,163.68,93.29,171.26,117.43,189.88,148.85,206.65,154.67,212.7,211.54,246.58,54.89,-17.91,200
2014-10-06T15:00:00Z,63.5,-35,1012.4,-2.93,-15.97,16.24,280.19,280.71,271.46,271.46,271.46,271.46,280.71,276.92,13.7854,0.17747,0.009527,138.02,715.89,-2.013,0.136,0,0.06,0,90.69,167.72,91.82,168.5,101.12,177.39,134.2,200.35,173.35,220.41,182.67,227.91,249.36,262.63,55.22,-141.04,46
2014-10-07T06:00:00Z,63.5,-35,1015,-4.34,-14,14.66,279.94,280.71,271.46,271.46,271.46,271.46,280.71,278.49,16.746,0.25888,0.0103,0,335.77,-0.461,0.252,0,0.06,0,86.2,163.45,87.48,164.13,95.38,172.65,126.4,194.83,165.17,215.55,174.02,222.76,245.42,261.91,54.93,18.11,122
2014-10-07T15:00:00Z,63.5,-35,1015.3,-2.65,-8.9,9.29,279.92,280.55,271.46,271.46,271.46,271.46,280.56,278.75,17.1627,0.04612,0.000172,78.52,841,-0.949,0.472,0,0.06,0,82.68,162.83,83.59,163.24,90.71,171.45,119.63,193.55,159.39,214.99,162.91,220.67,235.97,259.71,55.23,156.61,127
2014-10-08T03:00:00Z,63.5,-35,1019,-2.11,-6.73,7.05,279.82,280.56,271.46,271.46,271.46,271.46,280.56,279.23,13.4425,0.06666,0.00103,115.78,817.35,-0.411,0,0,0.06,0,80.95,161.6,82.08,162.2,88.44,170.31,115.28,191.74,150.76,211.34,160.68,220.67,234.75,260.56,55.01,56.96,40
2014-10-08T06:00:00Z,63.5,-35,1019.5,-2.44,-6.33,6.78,279.4,280.56,271.46,271.46,271.46,271.46,280.56,279.05,12.743,0.05984,0.000858,0,321.08,-0.114,0,0,0.06,0,80.85,161.38,82.06,161.88,88.51,170.05,115.11,191.54,149.74,210.79,160,220.24,232.3,260.07,54.9,-8.19,180
2014-10-08T15:00:00Z,63.5,-35,1020.7,-5.37,-7.36,9.11,279.7,280.59,271.46,271.46,271.46,271.46,280.59,278.13,12.4315,0.10026,0.001202,93.1,823.74,-0.41,0.204,0,0.06,0,81.05,162.53,81.8,163.06,89,171.54,117.92,194.07,154.44,213.7,167.06,224.32,243.59,263.99,55.25,-156.72,67
2014-10-09T06:00:00Z,63.5,-35,1022.2,-3.79,-5.19,6.43,278.92,280.59,271.46,271.46,271.46,271.46,280.59,277.45,11.2483,0.09261,0.003862,0,327.76,-0.245,0.092,0,0.06,0,81.44,161.59,82.42,162.2,88.64,170.19,114.54,190.93,148.19,209.42,159.06,219.05,230.39,258.12,54.94,25.27,106
2014-10-09T15:00:00Z,63.5,-35,1023.4,-2.55,-6.24,6.74,279.43,280.37,271.46,271.46,271.46,271.46,280.37,276.26,11.5721,0.02642,0.008068,116.89,809.99,-0.703,0.212,0,0.06,0,80.34,162.16,81.12,162.48,86.87,170.06,109.43,189.36,141.32,206.83,147.55,214.6,211.32,251.68,55.21,143.91,143
2014-10-10T03:00:00Z,63.5,-35,1024.4,2.01,-3.18,3.76,278.82,280.37,271.46,271.46,271.46,271.46,280.37,277.36,10.4409,0.03725,0,171.74,755.17,-0.67,0.136,0,0.06,0,80.03,161.9,81.22,162.39,86.88,170.07,110.36,189.9,142.86,207.76,153.03,217.54,222.44,256.05,55.04,73.84,9
2014-10-10T06:00:00Z,63.5,-35,1024.7,3.69,-1.85,4.13,278.24,280.37,271.46,271.46,271.46,271.46,280.37,277.29,10.3111,0.05779,0.000257,0,304.99,-0.17,0,0,0.06,0,79.62,161.39,80.91,161.97,86.29,169.81,110.12,189.82,142.41,207.77,152.54,217.66,221.32,255.65,54.9,0.22,162
2014-10-10T15:00:00Z,63.5,-35,1025.7,4.56,0.95,4.66,277.46,280.32,271.46,271.46,271.46,271.46,280.32,275.92,10.0679,0.05499,0,125.35,782.99,-0.493,0.124,0,0.06,0,79.73,162.29,80.61,162.91,86.96,171.19,111.59,191.17,144.01,208.97,157.32,220.29,228.04,258.54,55.26,-171.31,86
2014-10-11T15:00:00Z,63.5,-35,1021.8,-4.08,-1.29,4.28,278.17,280.37,271.46,271.46,271.46,271.46,280.37,274.31,9.5187,0.06535,0.047207,92.55,793.35,-0.562,0.636,0,0.06,0,78.99,162.15,79.83,162.66,85.86,170.67,108.85,190.37,139.56,207.4,150.54,217.86,212.75,252.83,55.17,131.3,159
2014-10-12T06:00:00Z,63.5,-35,1019.8,-8.24,-4.63,9.45,277.22,280.37,271.46,271.46,271.46,271.46,280.37,274.57,9.4709,0.03015,0.039997,0,304.56,-0.691,0.817,0,0.06,0,84.83,163.17,86.09,163.7,92.7,171.52,117.4,190.59,148.21,207.15,157.99,215.77,215,249.54,54.91,7.39,146
2014-10-12T15:00:00Z,63.5,-35,1020.7,-4.97,-1.43,5.17,276.77,280.53,271.46,271.46,271.46,271.46,280.53,273.3,8.2426,0.03996,0.03459,102.41,762.39,-1.675,0.909,0,0.06,0,80.27,161.71,81.05,162.38,86.38,169.78,105.04,186.59,131.53,201.44,141.29,211.34,194.46,245.09,55.25,175.45,103
2014-10-13T03:00:00Z,63.5,-35,1020.8,-4.52,-1.8,4.86,276.22,280.53,271.46,271.46,271.46,271.46,280.53,271.1,7.7289,0.01186,0.034847,124.47,741.38,-1.353,0,0,0.06,0,80.59,161.41,81.53,162.07,87.12,169.56,107.92,187.77,135.49,203.02,149.03,214.45,207.59,248.79,54.98,41.03,72
2014-10-13T06:00:00Z,63.5,-35,1020,-4,-2.14,4.54,276.29,280.53,271.46,271.46,271.46,271.46,280.53,270.73,7.8068,0.01204,0.038023,0,280.56,-0.597,0,0,0.06,0,80.9,161.4,82.11,162.28,87.49,169.68,108.53,187.76,136.34,203.21,148.58,214.12,207.31,248.75,54.89,-23.92,212
2014-10-13T15:00:00Z,63.5,-35,1018.8,-3.5,-1.49,3.81,276.45,280.53,271.46,271.46,271.46,271.46,280.53,270.77,8.52,0.01064,0.018282,121.38,699.62,-1.447,0.172,0,0.06,0,79.58,161.71,80.08,161.99,85.86,169.79,106.14,188.01,134.04,203.15,144.46,213.54,201.68,247.75,55.2,-130.78,32
2014-10-14T06:00:00Z,63.5,-35,1018.5,-4.55,-3.26,5.6,277.45,280.53,271.46,271.46,271.46,271.46,280.53,273.05,8.9517,0.02353,0.025492,0,280.82,-0.514,0.264,0,0.06,0,80.76,161.23,81.72,161.75,86.36,168.81,105.31,185.83,132.09,200.82,139.31,209.12,192.14,243.24,54.93,14.53,130
2014-10-15T03:00:00Z,63.5,-35,1016.9,-4.74,-3.58,5.94,278.93,280.36,271.46,271.46,271.46,271.46,280.36,275.23,9.5433,0.01876,0.030212,103.06,746.25,-0.985,1.069,0,0.06,0,80.19,161.07,81.16,161.67,85.7,168.74,105.13,185.95,132.67,201.48,138.78,209.73,192.77,244.13,55,51.33,51
2014-10-15T06:00:00Z,63.5,-35,1016.3,-4.85,-3.34,5.89,278.72,280.36,271.46,271.46,271.46,271.46,280.36,275.12,9.1744,0.01699,0.02944,0,289.52,-0.385,0,0,0.06,0,80.89,161.21,81.93,161.76,86.88,169.17,107.51,186.89,136.73,203.15,143.28,211.42,198.52,246.11,54.89,-12.94,190
2014-10-15T15:00:00Z,63.5,-35,1014.6,-5.76,-4.58,7.36,278.71,280.32,271.46,271.46,271.46,271.46,280.32,274.48,8.9517,0.01186,0.026865,110.23,714.04,-1.064,0,0,0.06,0,80.58,162.24,81.07,162.63,86.02,169.9,104.79,187.01,131.68,201.61,137.92,209.86,189.11,242.84,55.24,-149.91,58
2014-10-16T06:00:00Z,63.5,-35,1013.4,-5.79,-10.31,11.82,277.51,280.32,271.46,271.46,271.46,271.46,280.32,273.77,7.4325,0.00915,0.008068,0,282.44,-0.937,0,0,0.06,0,85.56,163.71,86.64,164.05,93.47,172,115.71,189.56,142.15,203.66,158.12,214.81,217.18,249.41,54.94,21.66,114
2014-10-16T15:00:00Z,63.5,-35,1014,-7.25,-10.19,12.51,277.98,280.25,271.46,271.46,271.46,271.46,280.26,274.51,9.505,0.03258,0.044289,85.12,710.13,-2.492,0.584,0,0.06,0,86.05,164.87,86.96,165.31,94.21,173.42,118.06,191.93,148.74,208.33,158.3,216.54,218.96,250.81,55.22,150.3,135
2014-10-17T03:00:00Z,63.5,-35,1015.8,-7.12,-10.13,12.38,276.59,280.25,271.46,271.46,271.46,271.46,280.26,275.26,8.55,0.04883,0.032616,89.12,763.8,-2.094,0.652,0,0.06,0,88.73,165.33,90.12,166.01,98.22,174.1,124.5,193.47,154.28,209.23,171.6,220.73,232.55,254.59,55.02,64.39,26
2014-10-17T06:00:00Z,63.5,-35,1016,-6.3,-9.88,11.72,276.12,280.26,271.46,271.46,271.46,271.46,280.26,274.75,7.8314,0.04052,0.02944,0,316.56,-0.833,0.3,0,0.06,0,87.87,164.67,89.29,165.4,96.44,173.06,120.56,191.26,148.9,206.21,163.33,216.51,221.73,250.33,54.9,-4.01,171
2014-10-17T15:00:00Z,63.5,-35,1015.7,-5.96,-9.88,11.54,276.14,280.34,271.46,271.46,271.46,271.46,280.34,273.75,7.595,0.03641,0.03356,88.89,764.34,-2.274,0.488,0,0.06,0,88.15,165.17,89.15,165.62,98.75,174.54,127.62,195.26,157.58,211.11,179.37,224.71,238.6,256.29,55.02,86.24,218
2014-10-18T06:00:00Z,63.5,-35,1010,-3.97,-10.13,10.88,276,280.34,271.46,271.46,271.46,271.46,280.34,271.5,7.4639,0.01139,0.026436,0,276.14,-1.203,0.532,0,0.06,0,85.09,163.32,86.1,164.07,93.45,171.84,117.57,190.47,145.77,205.61,161.56,216.77,222.47,250.53,54.95,28.9,98
2014-10-18T15:00:00Z,63.5,-35,1004.6,1,-11.63,11.67,275.94,280.41,271.46,271.46,271.46,271.46,280.41,273.33,8.8561,0.04061,0.089092,56.43,718.1,-2.729,1.873,0,0.06,0,85.49,165.01,86.31,165.76,92.98,173.31,113.17,190.16,139.48,204.47,150.2,213.45,203,244.85,55.2,137.59,151
2014-10-19T06:00:00Z,63.5,-35,996,2.81,-9.82,10.21,277.11,280.41,271.46,271.46,271.46,271.46,280.41,274.45,8.7372,0.06535,0.06815,0,288.4,-1.012,0.652,0,0.06,0,84.84,163.08,85.95,163.67,92.07,170.99,111.59,187.58,135.52,200.57,149.06,211.23,200.84,244.18,54.91,3.78,154
2014-10-19T15:00:00Z,63.5,-35,995.3,1.46,-10.02,10.12,276.54,280.38,271.46,271.46,271.46,271.46,280.38,273.86,8.2139,0.01279,0.036478,69.28,737.91,-2.088,2.818,0,0.06,0,84.55,164.06,85.36,164.73,92.01,172.66,112.78,189.78,139.03,204.05,150.29,213.53,203.46,245.04,55.26,-178.29,95
2014-10-20T03:00:00Z,63.5,-35,996.8,1.46,-9.27,9.38,277.4,280.38,271.46,271.46,271.46,271.46,280.38,272.82,8.5377,0.00467,0.024891,95.37,723.78,-2.318,2.29,0,0.06,0,84.59,163.24,85.68,163.64,91.39,170.98,111.29,187.08,137.95,201.73,145.48,209.44,196.93,242.1,54.97,36.78,81
2014-10-20T06:00:00Z,63.5,-35,998.3,-1.25,-6.09,6.21,277.68,280.38,271.46,271.46,271.46,271.46,280.38,272.25,8.1634,0.00121,0.019226,0,280.66,-0.89,0.308,0,0.06,0,83.45,162.09,84.84,162.9,90.3,169.93,109.42,186.33,135.09,200.72,143.28,209.32,192.39,241.52,54.89,-31.86,227
2014-10-20T15:00:00Z,63.5,-35,1001,6.28,2.04,6.61,277.01,280.25,271.46,271.46,271.46,271.46,280.25,271.26,4.603,0.00868,0.010128,133.97,662.07,-1.678,0.32,0,0.06,0,82.16,162.19,82.76,162.49,87.84,169.63,102.57,183.67,120.42,194.04,135.55,206.48,177.22,236.99,55.17,-119.52,16
2014-10-21T06:00:00Z,63.5,-35,1003.7,5.27,-3.24,6.19,276.85,280.25,271.46,271.46,271.46,271.46,280.25,270.15,3.6412,0,0.004635,0,219.82,-1.128,0,0,0.06,0,82.93,162.26,84.16,162.82,89.17,169.42,103.36,183.53,120.56,193.74,136.29,206.26,174.94,236.15,54.92,10.97,138
2014-10-21T15:00:00Z,63.5,-35,1000.7,-2.21,0.61,2.3,276.76,280.18,271.46,271.46,271.46,271.46,280.18,270.25,7.2835,0.00252,0.114842,86.96,595.9,-1.731,0,0,0.06,0,78.45,161,79.04,161.35,83.78,168.73,101,185.4,128.1,200.64,134.02,209.38,182.15,240,55.25,168.42,112
2014-10-22T03:00:00Z,63.5,-35,991.7,-7.78,-6.07,9.87,277.01,280.18,271.46,271.46,271.46,271.46,280.18,273.32,11.5148,0.07805,0.192605,92.55,743.84,-1.421,1.425,0,0.06,0,83.42,162.52,84.58,163.22,91.44,171.26,117.16,190.98,151.8,209.19,157.27,215.57,219.54,250.41,54.99,45.85,62
2014-10-22T06:00:00Z,63.5,-35,990.4,-5.71,-8.59,10.31,277.01,280.18,271.46,271.46,271.46,271.46,280.18,273.15,11.1022,0.04248,0.110722,0,314.44,-0.877,0.881,0,0.06,0,84.2,162.76,85.63,163.51,92.35,171.47,118.23,190.88,152.55,209.46,158.11,216.02,219.91,250.86,54.89,-17.84,200
2014-10-22T15:00:00Z,63.5,-35,991.4,1.85,-6.51,6.77,276.45,279.81,271.46,271.46,271.46,271.46,279.81,270.25,8.1661,0.00597,0.0527,72.48,758.56,-2.208,1.001,0,0.06,0,79.61,161.09,80.36,161.5,85.03,168.74,103.27,185.62,130.64,200.69,135.52,208.97,186.33,242.31,55.22,-140.99,46
2014-10-23T15:00:00Z,63.5,-35,984.7,-2.08,-3.18,3.8,276.16,279.82,271.46,271.46,271.46,271.46,279.82,270.61,7.4721,0.01111,0.030985,78.96,648.75,-1.102,0.396,0,0.06,0,79.66,161.93,80.26,162.24,86.65,170.63,109.11,189.45,137.87,205.12,150.71,216.48,210.37,249.94,55.23,155.77,128
2014-10-24T03:00:00Z,63.5,-35,988.1,2.26,-5.34,5.8,275.99,279.82,271.46,271.46,271.46,271.46,279.82,272.14,7.5172,0.00924,0.015793,95.19,682.03,-1.216,0.981,0,0.06,0,80.93,161.39,82.06,162,86.86,169.11,104.68,185.24,129.04,199.34,138.32,208.93,187.39,241.67,55.01,56.98,40
2014-10-24T06:00:00Z,63.5,-35,987.4,3.11,-3.91,5,275.89,279.82,271.46,271.46,271.46,271.46,279.82,271.69,6.9912,0.01064,0.01914,0,255.62,-0.561,0.164,0,0.06,0,80.27,160.86,81.31,161.19,85.92,168.23,102.97,184.44,126.27,197.8,136.29,207.93,185.79,241.27,54.9,-8.14,180
2014-10-24T15:00:00Z,63.5,-35,983.1,1.11,-4.8,4.92,275.69,279.84,271.46,271.46,271.46,271.46,279.83,272.65,6.8641,0.02511,0.037422,75.27,666.31,-1.338,0.869,0,0.06,0,80.79,161.94,81.37,162.36,87.65,170.24,108.61,188.17,132.99,201.83,151.07,215.42,205.91,248.14,55.25,-157.38,68
2014-10-25T06:00:00Z,63.5,-35,975.1,-7.09,-10.38,12.57,276.81,279.84,271.46,271.46,271.46,271.46,279.83,275.6,8.7604,0.11343,0.162821,0,301.58,-0.677,4.223,0,0.06,0,81.41,161.28,82.36,161.76,87.77,169.04,106.18,185.51,130.45,199.18,142.83,210.11,195.2,243.01,54.95,25.3,106
2014-10-25T15:00:00Z,63.5,-35,981.8,-7.18,-12.68,14.57,276.54,279.74,271.46,271.46,271.46,271.46,279.74,274.88,9.3848,0.08925,0.201703,20.31,759.15,-1.909,9.242,0,0.06,0,90.04,166.54,91.23,167.46,100.87,176.38,128.63,196.22,158.62,212.11,170.7,220.79,219.35,245.71,55.21,143.9,143
2014-10-26T03:00:00Z,63.5,-35,987.9,-1.9,-8.83,9.03,275.71,279.74,271.46,271.46,271.46,271.46,279.74,271.74,5.9419,0.00999,0.016823,28.59,689.81,-2.316,2.83,0,0.06,0,82.6,162.21,83.76,162.89,89.51,170.48,109.4,186.93,132.67,200.18,148.03,212.09,200.27,244.77,55.05,75.6,6
2014-10-26T15:00:00Z,63.5,-35,991.2,-1.52,-7.23,7.39,276.16,279.81,271.46,271.46,271.46,271.46,279.81,271.46,6.692,0.00952,0.021801,78.88,653.63,-1.989,0.46,0,0.06,0,81.25,162.34,81.79,162.77,87.42,170.33,105.97,187.32,129.71,200.52,142.95,211.89,194.32,243.75,55.26,-172.13,87
2014-10-27T06:00:00Z,63.5,-35,998,-1.73,-3.49,3.89,276.88,279.81,271.46,271.46,271.46,271.46,279.81,271.78,7.4038,0.02138,0.04549,0,248.89,-0.476,0.941,0,0.06,0,81.13,161.16,82.26,161.94,87.54,169.28,107.07,186.57,131.45,200.28,146.07,212.11,202.95,246.03,54.96,33.02,89
2014-10-27T15:00:00Z,63.5,-35,1004.4,0.57,-2.04,2.12,276.7,279.88,271.46,271.46,271.46,271.46,279.88,271.68,7.0745,0.00728,0.025749,80.3,642.74,-1.002,2.077,0,0.06,0,79.74,161.18,80.36,161.77,85.65,169.22,104.65,186.89,129.24,200.53,142.18,212.11,193.73,244.52,55.18,131.19,159
2014-10-28T06:00:00Z,63.5,-35,1011.5,-1.59,0.34,1.62,277.8,279.88,271.46,271.46,271.46,271.46,279.88,272.01,6.9543,0.00476,0.006351,0,258.01,-0.172,0,0,0.06,0,78.87,160.85,79.81,161.45,84.63,169.02,103.38,186.31,127.89,200.51,140.62,211.99,193.39,245.05,54.92,7.85,145
2014-10-28T15:00:00Z,63.5,-35,1013.6,-1.64,2.95,3.37,278.34,279.88,271.46,271.46,271.46,271.46,279.88,272.2,6.7808,0.00364,0.005579,90.18,649.55,-0.639,0,0,0.06,0,79.2,161.15,79.88,161.46,85.07,169.24,102.68,185.66,125.5,198.73,139.45,210.89,189.87,243.97,55.26,174.7,104
2014-10-29T03:00:00Z,63.5,-35,1014.6,-2.32,0.84,2.47,278.03,279.88,271.46,271.46,271.46,271.46,279.88,272.92,7.9161,0.01064,0.009613,112.84,639.95,-0.75,0.18,0,0.06,0,78.3,161.04,79.17,161.33,83.91,168.71,101.91,186.2,126.6,200.4,136.78,210.92,187.23,243.56,54.98,41.48,71
2014-10-29T06:00:00Z,63.5,-35,1014.7,-2.92,0.47,2.96,277.89,279.88,271.46,271.46,271.46,271.46,279.88,273.35,8.4653,0.01438,0.017853,0,252.4,-0.265,0.096,0,0.06,0,79.41,160.88,80.63,161.61,85.78,169.07,106.26,187.35,133.8,202.89,143.75,212.94,200.71,247.32,54.89,-23.5,211
2014-10-29T15:00:00Z,63.5,-35,1015.4,-2.09,-1.11,2.37,277.33,279.81,271.46,271.46,271.46,271.46,279.81,274.42,8.8643,0.01886,0.020943,81.98,635.93,-0.654,0.632,0,0.06,0,78.68,161.26,79.1,161.79,84.41,169.24,104.7,187.51,133.75,203.46,139.65,211.86,195.3,245.83,55.2,-132.28,34
2014-10-30T06:00:00Z,63.5,-35,1015.5,-4.45,-7.51,8.73,277.72,279.81,271.46,271.46,271.46,271.46,279.81,273.53,5.8818,0.00159,0.001116,0,240.86,-0.576,0,0,0.06,0,82.03,161.83,83.11,162.46,87.98,169.58,103.69,184.4,123.32,195.61,137.85,207.07,183.04,238.35,54.93,14.98,129
2014-10-30T15:00:00Z,63.5,-35,1015.2,-5.65,-10.33,11.77,277.06,279.68,271.46,271.46,271.46,271.46,279.68,273.11,6.14,0.01223,0.009871,81.79,610.93,-1.772,0,0,0.06,0,85.67,164.88,86.48,165.38,93.28,173.33,113.54,190.3,138.8,203.95,151.9,214.23,206.98,246.66,55.24,162.14,120
2014-10-31T03:00:00Z,63.5,-35,1008.7,-8.14,-15.19,17.23,276.82,279.68,271.46,271.46,271.46,271.46,279.68,273.68,8.1128,0.02474,0.049353,96.01,687.68,-2.874,0.092,0,0.06,0,93,167.82,94.41,168.48,101.96,176.21,123.42,192.04,147.67,204.94,162.24,215.23,216.21,247.66,55,51.35,51
2014-10-31T06:00:00Z,63.5,-35,1006.3,-8.2,-15.56,17.59,276.52,279.68,271.46,271.46,271.46,271.46,279.68,274.02,8.6662,0.03165,0.131922,0,293.04,-1.376,0,0,0.06,0,94.15,168.38,95.56,168.93,102.85,176.58,123.3,191.69,147.31,204.35,159.27,213.53,210.5,244.97,54.89,-12.49,189
2014-10-31T15:00:00Z,63.5,-35,998.9,-9.62,-19.06,21.34,276.36,279.54,271.46,271.46,271.46,271.46,279.54,273.89,12.9438,0.10279,0.297404,13.13,750.41,-3.759,1.577,0,0.06,0,97.42,172.15,98.72,172.55,108.68,181.34,137.71,201.13,171.79,218.45,176.39,222.54,221.13,242,55.24,-149.93,58
2014-11-01T06:00:00Z,63.5,-35,994.7,-9.58,-16.98,19.5,276.91,279.54,271.46,271.46,271.46,271.46,279.54,273.65,11.6172,0.07907,0.162478,0,313.32,-1.586,1.721,0,0.06,0,97.37,169.68,98.91,170.32,108.73,178.73,136.9,197.88,168.86,214.42,180.36,222.57,235.98,253.8,54.94,22.15,113
2014-11-01T15:00:00Z,63.5,-35,996,-8.3,-16.62,18.58,277.16,279.55,271.46,271.46,271.46,271.46,279.56,272.61,10.5365,0.05891,0.13424,21.52,779.55,-4.115,2.406,0,0.06,0,94.65,169.8,95.53,170.05,105.31,179.12,133.47,198.72,164.91,215.21,176.72,223.52,230.63,252.31,55.22,149.47,136
2014-11-02T03:00:00Z,63.5,-35,1002.5,-8.47,-13.64,16.06,276.72,279.55,271.46,271.46,271.46,271.46,279.56,273.25,9.9368,0.02157,0.047636,26.22,774.41,-3.725,1.941,0,0.06,0,94.81,168.88,96.55,169.64,105.93,178.01,133.14,196.95,162.6,212.34,178.83,222.95,235.12,254.02,55.02,64.91,25
2014-11-02T06:00:00Z,63.5,-35,1004.8,-7.48,-11.92,14.08,276.82,279.56,271.46,271.46,271.46,271.46,279.56,271.88,8.7522,0.0028,0.019569,0,288.01,-1.329,0.068,0,0.06,0,92.38,166.92,93.59,167.55,101.39,175.58,125.43,193.16,153.48,207.84,164.8,216.42,217.99,247.59,54.9,-3.47,170
2014-11-02T15:00:00Z,63.5,-35,1009.8,-1.82,-8.54,8.73,277.12,279.34,271.46,271.46,271.46,271.46,279.34,269.45,5.6263,0,0.00103,83.19,653.84,-3.121,0.068,0,0.06,0,82.39,163.08,83.16,163.5,88.47,171.11,104.54,186.56,126.16,198.81,137.51,209.13,181.27,238.96,55.26,-165.06,78
2014-11-03T06:00:00Z,63.5,-35,1014.4,0.11,-3.39,3.39,277.43,279.33,271.46,271.46,271.46,271.46,279.34,269.87,5.0484,0,0,0,227.66,-0.467,0,0,0.06,0,78.75,159.91,79.54,160.57,83.84,167.61,100.11,183.78,122.96,197.39,132.95,208.14,180.36,241.15,54.95,29.36,97
2014-11-03T15:00:00Z,63.5,-35,1015,2.67,0.02,2.67,277.53,279.81,271.46,271.46,271.46,271.46,279.81,271.5,4.7533,0,0,88.17,566.8,-0.931,0,0,0.06,0,77.75,160.59,78.37,161,82.61,168.24,96.66,183.39,115.17,194.95,129.42,207.95,172.16,239.91,55.19,136.83,152
2014-11-04T06:00:00Z,63.5,-35,1011.7,1.6,5.06,5.31,277.62,279.81,271.46,271.46,271.46,271.46,279.81,274.22,7.1633,0.03566,0.042486,0,265.59,-0.343,0.108,0,0.06,0,78.72,160.33,79.76,161.05,84.43,168.24,102.62,185.8,127.39,199.99,138.12,210.99,190.41,244.46,54.91,4.23,153
2014-11-04T15:00:00Z,63.5,-35,1006.1,-1.93,6.09,6.39,276.78,279.67,271.46,271.46,271.46,271.46,279.67,274.12,10.1171,0.01736,0.134325,19.66,694.97,-0.928,1.085,0,0.06,0,80.15,161.37,80.85,161.76,86.63,169.66,108.25,188.03,138.83,204.53,143.62,211.96,200.72,245.34,55.26,-179.02,96
2014-11-05T03:00:00Z,63.5,-35,996.2,-9.69,1.65,9.83,277.79,279.67,271.46,271.46,271.46,271.46,279.67,274.01,10.7483,0.01018,0.11776,21.18,748.69,-1.161,3.426,0,0.06,0,83.91,162.64,84.99,163.25,91.11,170.63,113.69,188.73,144.86,205.54,148.66,211.31,204.57,243.98,54.97,37.24,80
2014-11-05T06:00:00Z,63.5,-35,993.5,-10.68,-1.53,10.79,278.02,279.67,271.46,271.46,271.46,271.46,279.67,273.52,10.4914,0.01036,0.107889,0,306.02,-0.683,0.352,0,0.06,0,84.9,163.19,86.24,163.81,92.68,171.52,115.48,190.04,146.88,206.82,151.11,212.98,206.02,244.71,54.89,-30.85,225
2014-11-05T15:00:00Z,63.5,-35,989.8,-11.84,-13.29,17.8,277.04,279.57,271.46,271.46,271.46,271.46,279.57,274.93,11.0243,0.05872,0.232173,8.05,762.08,-2.107,1.913,0,0.06,0,88.63,167.06,89.47,167.64,96.69,175.71,119.38,193.63,149.97,209.45,154.05,215.04,207.04,244.03,55.17,-120.21,17
2014-11-06T06:00:00Z,63.5,-35,992.9,-3.32,-13.64,14.04,275.87,279.57,271.46,271.46,271.46,271.46,279.57,272.98,8.3875,0.01391,0.011759,0,270.65,-1.235,0,0,0.06,0,88.51,165.3,89.83,165.79,96.94,173.47,119.47,190.96,147.17,205.56,157.59,214.02,214.3,247.02,54.92,11.4,137
2014-11-06T15:00:00Z,63.5,-35,994.9,-2.4,-10.91,11.17,275.72,279.51,271.46,271.46,271.46,271.46,279.51,270.85,5.767,0.00336,0.002146,57.69,659.6,-3.011,0,0,0.06,0,86.98,166.54,88.01,166.85,94.6,174.91,113.32,191.18,134.87,202.89,150.14,213.96,200.41,243.97,55.25,167.62,113
2014-11-07T03:00:00Z,63.5,-35,997.7,-4.03,-9.69,10.5,276.39,279.51,271.46,271.46,271.46,271.46,279.51,270.73,5.9952,0.0155,0.012274,73,611.99,-2.767,0,0,0.06,0,85.83,163.67,86.78,164.52,93.65,172.37,114.28,189.18,138.82,202.45,155,214.03,210.9,247.28,54.99,46.37,61
2014-11-07T06:00:00Z,63.5,-35,998.9,-4.01,-8.27,9.19,276.38,279.51,271.46,271.46,271.46,271.46,279.51,271.28,6.5417,0.0168,0.015192,0,247.29,-0.998,0.068,0,0.06,0,85.8,163.58,87.21,164.12,94.42,172.26,117.89,190.44,144.67,204.91,161.77,216.95,222.61,251.43,54.89,-17.29,199
2014-11-07T15:00:00Z,63.5,-35,1002.1,-3.02,-4.19,5.17,276.36,279.73,271.46,271.46,271.46,271.46,279.73,272.48,6.3805,0.02101,0.012531,53.75,633.42,-1.957,0.088,0,0.06,0,80.76,161.73,81.2,162.03,86.58,169.62,103.95,186.06,125.96,198.67,139.24,210.27,188.72,242.25,55.23,-141.72,47
